1	14.9579333333333
2	8.96376666666667
3	6.96571111111111
4	5.96668333333333
5	5.36726666666667
6	4.96765555555556
7	4.68221904761905
8	4.5120532631579
9	4.5120532631579
10	4.5120532631579
